libro,id,título,campo,antes,después,motivo
himnario_1962,himno_62-458,Yo tengo gozo,referencia_biblica,Romanos 15:13,"Romanos 15:13; Filipenses 4:4, 7; Juan 3:16; Gálatas 5:22",Unificación de citas con los equivalentes de otros libros
himnario_1962,himno_62-344,Dulce Oración,referencia_biblica,Efesios 6:18,Efesios 6:18; Filipenses 4:6-7; Mateo 7:7-8; 1 Tesalonicenses 5:17,Unificación de citas con los equivalentes de otros libros
himnario_1962,himno_62-349,"¡Oh, qué amigo nos es Cristo!",referencia_biblica,Filipenses 4:6,Filipenses 4:6; Juan 15:13-15,Unificación de citas con los equivalentes de otros libros
himnario_1962,himno_62-408,"Más cerca, oh Dios, de ti",referencia_biblica,Génesis 28:13-16,Génesis 28:13-16; Génesis 28:10-22,Unificación de citas con los equivalentes de otros libros
himnario_1962,himno_62-357,Soy peregrino aquí,referencia_biblica,2 Corintios 5:20,2 Corintios 5:20; Apocalipsis 21:1-4; Filipenses 3:20-21,Unificación de citas con los equivalentes de otros libros
himnario_1962,himno_62-364,Hoy gozoso medito,referencia_biblica,Daniel 12:3,Daniel 12:3; Apocalipsis 21:1-4; Filipenses 3:20-21,Unificación de citas con los equivalentes de otros libros
himnario_1962,himno_62-447,"Escuchad, Jesús nos dice",referencia_biblica,Isaías 6:8,Isaías 6:8; Marcos 10:13-16; Mateo 28:19-20,Unificación de citas con los equivalentes de otros libros
himnario_1962,himno_62-510,Hogar de mis recuerdos,referencia_biblica,2 Timoteo 1:5,2 Timoteo 1:5; Hebreos 11:16,Unificación de citas con los equivalentes de otros libros
himnario_1962,himno_62-518,Cuando leo en la Biblia,referencia_biblica,Mateo 19:14,Mateo 19:14; Lucas 2:1-20; Mateo 1:18-23,Unificación de citas con los equivalentes de otros libros
himnario_1962,himno_62-528,Amenes,referencia_biblica,Salmos 72:19,Salmos 72:19; Apocalipsis 7:12,Unificación de citas con los equivalentes de otros libros
himnario_1962,himno_62-071,Load al Padre,referencia_biblica,,"Salmos 138:1, 2",Unificación de citas con los equivalentes de otros libros
himnario_1962,himno_62-016,Alza tu Canto,autor,Desconocido,H. M.,Completado desde Melodías de Victoria (himno_mv-013): el equivalente lo tiene y aquí estaba vacío/Desconocido
himnario_1962,himno_62-016,Alza tu Canto,compositor,Desconocido,Melodía Sudamericana,Completado desde Melodías de Victoria (himno_mv-013): el equivalente lo tiene y aquí estaba vacío/Desconocido
himnario_1962,himno_62-021,"Cristo, Señor",compositor,Desconocido,Jean Sibelius,Completado desde Melodías de Victoria (himno_mv-047): el equivalente lo tiene y aquí estaba vacío/Desconocido
himnario_1962,himno_62-071,Load al Padre,autor,Desconocido,Elizabeth Rundle Charles,Completado desde Himnario 2009 (himno-018): el equivalente lo tiene y aquí estaba vacío/Desconocido
himnario_1962,himno_62-071,Load al Padre,compositor,Desconocido,Friedrich F. Flemming,Completado desde Himnario 2009 (himno-018): el equivalente lo tiene y aquí estaba vacío/Desconocido
himnario_1962,himno_62-071,Load al Padre,year,Desconocido,1859,Completado desde Himnario 2009 (himno-018): el equivalente lo tiene y aquí estaba vacío/Desconocido
himnario_1962,himno_62-370,Muy constante es Jesús,autor,Desconocido,A. A. L.,Completado desde Melodías de Victoria (himno_mv-051): el equivalente lo tiene y aquí estaba vacío/Desconocido
himnario_1962,himno_62-370,Muy constante es Jesús,compositor,Desconocido,A. A. Luther,Completado desde Melodías de Victoria (himno_mv-051): el equivalente lo tiene y aquí estaba vacío/Desconocido
himnario_1962,himno_62-370,Muy constante es Jesús,year,Desconocido,1927,Completado desde Melodías de Victoria (himno_mv-051): el equivalente lo tiene y aquí estaba vacío/Desconocido
himnario_1962,himno_62-422,Divina Luz,autor,Desconocido,Newman,Completado desde Melodías de Victoria (himno_mv-012): el equivalente lo tiene y aquí estaba vacío/Desconocido
himnario_1962,himno_62-422,Divina Luz,compositor,Desconocido,Dykes,Completado desde Melodías de Victoria (himno_mv-012): el equivalente lo tiene y aquí estaba vacío/Desconocido
himnario_1962,himno_62-458,Yo tengo gozo,year,Desconocido,1926,Completado desde Himnario 2009 (himno-351): el equivalente lo tiene y aquí estaba vacío/Desconocido
himnario_1962,himno_62-014,"Oye la voz, Señor",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-016,Alza tu Canto,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-021,"Cristo, Señor",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-025,"Ven a las aguas vivas, ven",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-026,"Señor Jesús, supremo Rey",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-029,"Ven, Oh Todopoderoso",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-033,"Oh, Padre de la humanidad",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-034,"Oh Señor, ven a bendecirnos",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-037,Todos juntos tributemos,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-039,Del alba al despuntar,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-040,Dulce es la canción,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-046,"Guárdanos, oh Cristo",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-049,En el curso de este día,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-050,"Óyeme, Jesús divino",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-053,Padre reunidos,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-054,Gloria demos al Padre,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-058,Jehová te bendiga,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-059,Jehová en el alto cielo,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-064,Hay anchura en su clemencia,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-065,Dios de luz y Gloria Excelsa,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-066,Omnisapiente Dios,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-067,"Señor, mi Dios",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-068,"Mi Creador, mi rey",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-071,Load al Padre,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-073,"Padre, Oh Padre, ven a guiarnos",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-075,Oh Dios Eterno,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-076,¡Cuan grande es Dios!,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-079,Mirando al cielo,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-082,Los heraldos celestiales,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-086,Venid Pequeñuelos,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-088,¿Qué significa ese rumor?,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-089,Los tiernos años,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-097,Por fe contemplo al buen Jesús,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-098,Ved al divino Salvador,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-103,Jesús por mí su vida dio,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-106,¿Hay aquí quien no ayude?,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-108,"¡Oh, cuán dulce es la promesa!",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-113,Como ovejas disfrutamos,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-117,Aunque sean como grana,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-118,Dios tu tristeza entiende,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-121,Por sobre el goce terrenal,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-122,Amoroso salvador,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-126,Ven a Cristo,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-130,"Para mí, tan pecador",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-132,Las maravillas de el amor,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-134,Dios tanto amo al mundo,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-136,Al fin conocí más de cerca a Jesús,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-138,Dominará Jesús,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-140,"Venid, cantad a nuestro Señor",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-142,"Si acaso te dejo, Jesús",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-143,Desde el glorioso trono,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-148,"Digno eres, oh Jesús",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-150,"Cristo, si gozo al pecho da",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-151,¡Cuán dulce el nombre de Jesús!,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-157,"Jesús bendito, Salvador",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-159,¡Oh si pudiera yo contar!,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-160,Tiempo es de que en gloria venga Cristo,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-167,"Guarda, dinos si la noche",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-168,El amanecer del día,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-177,Se pone el fulgurante sol,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-181,Estando a orillas del Jordán,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-182,"Cantará, cantará",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-184,Por mil arpas,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-186,Bellas canciones perennes,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-191,"Ven, Espíritu eterno",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-195,Ven a nuestras almas,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-202,En el mundo turbulento,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-203,Hoy llega a mis oídos,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-204,"Ven, pródigo perdido, ven",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-207,"Cristo, el Pastor divino",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-208,¿Te sientes casi resuelto?,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-218,Por mí intercede,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-223,En extraña tierra,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-225,Venid a mí los tristes,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-230,Cuando vengas,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-232,¡Oh mi Dios!,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-233,En todo recio vendaval,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-234,Yo confío en Jesús,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-246,Señor en ti confíe,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-251,"Oh peregrino ignoto, ven",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-261,Tuyo quiero ser,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-263,Deberá Jesús mi cruz llevar,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-268,"Señor, Dios poderoso",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-276,Mi amor y vida doy a ti,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-280,"¡Oh Jesús!, mi cruz levanto",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-283,Moro yo en las alturas,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-287,Perdido fui al buen Jesús,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-291,Todos los que tengan sed,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-297,"¡Oh Jesús, Señor divino!",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-300,"Ni fama, mi ciencia",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-302,¿Quién es aquel que viene?,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-307,Del Padre los bienes,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-308,En el seguro puerto,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-309,Si al vislumbrar en el mundo dichoso,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-311,Solemne me es saber,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-312,¡A la luz!,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-313,"Más allá, en ¡a excelsa patria",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-317,No está en la tierra mi hogar,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-320,Arrolladas las neblinas,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-321,Perfecta paz,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-325,Llenos de gozo,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-326,En Cristo feliz es mi alma,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-337,"Cristo, tú prometes",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-339,Primero oré por luz,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-340,Bendiciones ricas,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-343,A mí venid,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-346,Cuando lleguen pruebas,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-347,Sol de mi ser,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-358,¡El salvavidas!,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-365,Solitarios corazones,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-370,Muy constante es Jesús,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-374,Los Hijos del Reino,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-375,"¡Oh Rey eterno, avanza!",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-376,"¡Oh, hermanos!",compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-382,Aquí mis días ya se van,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-383,Sale a la lucha el Salvador,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-386,Peregrinos en desierto,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-388,Soy peregrino aquí,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
himnario_1962,himno_62-392,Hay tan solo dos sendas,compas,,Desconocido,Dato vacío → Desconocido (se traduce)
